-81.26;33.78;123667
0.00;0.01;123743
-0.40;0.38;123820
-2.80;2.66;123896
-7.30;6.77;123973
-14.00;12.70;124053
-23.00;20.20;124132
-33.00;26.10;124211
-45.00;30.10;124290
-56.00;32.00;124368
-65.00;32.10;124447
-72.00;32.00;124527
-77.00;32.00;124606
-80.00;32.00;124685
-81.00;32.00;124764
-81.00;32.00;124843
-81.00;32.00;124922
-81.00;32.00;125001
-81.00;32.00;125080
-81.00;32.00;125159
-81.00;32.00;125238
-81.00;32.00;125318
-81.00;32.00;125396
-81.00;32.00;125475
-81.00;32.00;125554
-81.00;32.00;125633
-81.00;32.00;125712
-81.00;32.00;125792
-81.00;32.00;125871
-81.00;32.00;125949
-81.00;32.00;126028
-81.00;32.00;126107
-81.00;32.00;126187
-81.00;32.00;126266
-81.00;32.00;126345
-81.00;32.00;126424
-81.00;32.00;126502
-81.00;32.00;126582
-81.00;32.00;126661
-81.00;32.00;126740
-81.00;32.00;126819
-81.00;32.00;126898
-81.00;32.00;126977
-81.00;32.00;127056
-81.00;32.00;127135
-81.00;32.00;127214
-81.00;32.00;127293
-81.00;32.00;127372
-81.00;32.00;127452
-81.00;32.00;127531
-81.00;32.00;127609
