-128.12;31.53;337604
0.01;0.01;337680
-0.40;0.39;337757
-2.80;2.69;337835
-7.30;6.81;337911
-14.00;12.60;337990
-23.00;19.90;338069
-33.00;25.40;338148
-45.00;28.80;338227
-58.00;30.20;338307
-71.00;30.00;338385
-85.00;29.90;338464
-98.00;29.90;338543
-108.00;29.90;338623
-116.00;29.90;338704
-122.00;29.90;338784
-126.00;29.90;338864
-128.00;29.90;338944
-128.00;29.90;339023
-128.00;29.90;339104
-128.00;29.90;339184
-128.00;29.90;339264
-128.00;29.90;339344
-128.00;29.90;339424
-128.00;29.90;339505
-128.00;29.90;339585
-128.00;29.90;339664
-128.00;29.90;339744
-128.00;29.90;339824
-128.00;29.90;339905
-128.00;29.90;339985
-128.00;29.90;340065
-128.00;29.90;340145
-128.00;29.90;340226
-128.00;29.90;340305
-128.00;29.90;340385
-128.00;29.90;340465
-128.00;29.90;340545
-128.00;29.90;340626
-128.00;29.90;340706
-128.00;29.90;340786
-128.00;29.90;340866
-128.00;29.90;340945
-128.00;29.90;341026
-128.00;29.90;341106
-128.00;29.90;341186
