-57.26;14.08;1009
0.00;0.00;1083
-0.40;0.36;1158
-2.60;2.54;1233
-6.80;6.43;1308
-13.00;10.80;1385
-21.00;13.10;1462
-31.00;13.60;1539
-40.00;13.40;1615
-47.00;13.30;1693
-52.00;13.30;1770
-56.00;13.30;1847
-57.00;13.30;1924
-57.00;13.30;2000
-57.00;13.30;2077
-57.00;13.30;2154
-57.00;13.30;2232
-57.00;13.30;2309
-57.00;13.30;2385
-57.00;13.30;2462
-57.00;13.30;2539
-57.00;13.30;2616
-57.00;13.30;2694
-57.00;13.30;2770
-57.00;13.30;2847
-57.00;13.30;2924
-57.00;13.30;3001
-57.00;13.30;3078
-57.00;13.30;3154
-57.00;13.30;3232
-57.00;13.30;3309
-57.00;13.30;3386
-57.00;13.30;3463
-57.00;13.30;3539
-57.00;13.30;3616
-57.00;13.30;3694
-57.00;13.30;3771
-57.00;13.30;3848
-57.00;13.30;3924
-57.00;13.30;4001
-57.00;13.30;4078
-57.00;13.30;4156
-57.00;13.30;4233
-57.00;13.30;4310
-57.00;13.30;4386
-57.00;13.30;4463
-57.00;13.30;4540
-57.00;13.30;4617
-57.00;13.30;4695
-57.00;13.30;4771
-57.00;13.30;4848
-57.00;13.30;4925
-57.00;13.30;5002
-57.00;13.30;5079
-57.00;13.30;5156
-57.00;13.30;5233
-57.00;13.30;5310
-57.00;13.30;5387
-57.00;13.30;5464
-57.00;13.30;5540
-57.00;13.30;5617
-57.00;13.30;5695
-57.00;13.30;5772
-57.00;13.30;5849
-57.00;13.30;5925
-57.00;13.30;6002
-57.00;13.30;6079
-57.00;13.30;6157
-57.00;13.30;6234
-57.00;13.30;6310
-57.00;13.30;6387
-57.00;13.30;6464
-57.00;13.30;6541
-57.00;13.30;6619
-57.00;13.30;6695
-57.00;13.30;6772
-57.00;13.30;6849
-57.00;13.30;6926
-57.00;13.30;7003
-57.00;13.30;7079
-57.00;13.30;7157
-57.00;13.30;7234
-57.00;13.30;7311
-57.00;13.30;7388
-57.00;13.30;7464
-57.00;13.30;7541
-57.00;13.30;7619
-57.00;13.30;7696
-57.00;13.30;7773
-57.00;13.30;7849
-57.00;13.30;7926
-57.00;13.30;8003
-57.00;13.30;8080
-57.00;13.30;8158
-57.00;13.30;8235
-57.00;13.30;8311
-57.00;13.30;8388
-57.00;13.30;8465
-57.00;13.30;8542
-57.00;13.30;8620
-57.00;13.30;8696
-61.09;10.58;8763
-57.00;13.30;8857
-57.00;13.30;8934
-57.00;13.30;9011
-57.00;13.30;9089
-57.00;13.30;9165
-57.00;13.30;9242
-57.00;13.30;9319
-57.00;13.30;9396
-57.00;13.30;9473
-57.00;13.30;9550
-57.00;13.30;9627
-57.00;13.30;9704
-57.00;13.30;9781
-57.00;13.30;9858
-57.00;13.30;9934
-57.00;13.30;10011
-57.00;13.30;10090
-57.00;13.30;10168
-57.00;13.30;10246
-57.00;13.30;10323
-57.00;13.30;10401
-57.00;13.30;10480
-57.00;13.30;10558
-57.00;13.30;10636
-57.00;13.30;10714
-57.00;13.30;10791
-57.00;13.30;10869
-57.00;13.30;10948
-57.00;13.30;11026
-57.00;13.30;11104
-57.00;13.30;11182
-57.00;13.30;11259
-57.00;13.30;11337
-57.00;13.30;11416
-57.00;13.30;11494
-57.00;13.30;11572
-57.00;13.30;11650
-57.00;13.30;11727
-57.00;13.30;11805
-57.00;13.30;11884
-57.00;13.30;11962
-57.00;13.30;12040
-57.00;13.30;12118
-57.00;13.30;12195
-57.00;13.30;12273
-57.00;13.30;12352
-57.00;13.30;12430
-57.00;13.30;12508
-57.00;13.30;12585
-57.00;13.30;12663
-57.00;13.30;12742
-57.00;13.30;12820
-57.00;13.30;12898
-57.00;13.30;12976
-57.00;13.30;13053
-57.00;13.30;13131
-57.00;13.30;13210
-57.00;13.30;13288
-57.00;13.30;13366
-57.00;13.30;13444
-57.00;13.30;13521
-57.00;13.30;13599
-57.00;13.30;13678
-57.00;13.30;13756
-57.00;13.30;13834
-57.00;13.30;13912
-57.00;13.30;13989
-57.00;13.30;14067
-57.00;13.30;14146
-57.00;13.30;14224
-57.00;13.30;14302
-57.00;13.30;14380
-57.00;13.30;14457
-57.00;13.30;14535
-57.00;13.30;14614
-57.00;13.30;14692
-57.00;13.30;14770
-57.00;13.30;14848
-57.00;13.30;14925
-57.00;13.30;15003
-57.00;13.30;15082
-57.00;13.30;15160
-57.00;13.30;15238
-57.00;13.30;15315
-57.00;13.30;15393
-57.00;13.30;15472
