-57.26;14.08;252069
0.00;0.00;252145
-0.40;0.38;252222
-2.80;2.64;252299
-7.40;6.76;252376
-14.00;11.00;252455
-23.00;13.10;252534
-33.00;13.40;252613
-42.00;13.20;252692
-49.00;13.20;252771
-53.00;13.20;252851
-56.00;13.20;252930
-57.00;13.20;253008
-57.00;13.20;253087
-57.00;13.20;253166
-57.00;13.20;253245
-57.00;13.20;253325
-57.00;13.20;253404
-57.00;13.20;253483
-57.00;13.20;253561
-57.00;13.20;253640
-57.00;13.20;253720
-57.00;13.20;253799
-57.00;13.20;253878
-57.00;13.20;253957
-57.00;13.20;254035
-57.00;13.20;254115
-57.00;13.20;254194
-57.00;13.20;254273
-57.00;13.20;254352
-57.00;13.20;254431
-57.00;13.20;254510
-57.00;13.20;254589
-57.00;13.20;254668
-57.00;13.20;254747
-57.00;13.20;254826
-57.00;13.20;254905
-57.00;13.20;254985
-57.00;13.20;255064
-57.00;13.20;255142
-57.00;13.20;255221
-57.00;13.20;255300
-57.00;13.20;255380
-57.00;13.20;255459
-57.00;13.20;255538
-57.00;13.20;255617
