0.00;10.00;644
0.00;0.00;716
0.00;0.31;789
0.00;2.47;862
0.00;6.38;934
0.00;9.48;1007
0.00;10.50;1082
0.00;10.30;1157
0.00;10.20;1232
0.00;10.20;1307
0.00;10.20;1382
0.00;10.20;1457
0.00;10.20;1531
0.00;10.20;1606
0.00;10.20;1681
0.00;10.20;1756
0.00;10.20;1831
0.00;10.20;1906
0.00;10.20;1981
0.00;10.20;2056
0.00;10.20;2130
0.00;10.20;2205
0.00;10.20;2280
0.00;10.20;2355
0.00;10.20;2430
0.00;10.20;2505
0.00;10.20;2580
0.00;10.20;2655
0.00;10.20;2729
0.00;10.20;2804
0.00;10.20;2879
0.00;10.20;2954
0.00;10.20;3030
0.00;10.20;3104
0.00;10.20;3179
0.00;10.20;3254
0.00;10.20;3329
0.00;10.20;3403
0.00;10.20;3478
0.00;10.20;3553
0.00;10.20;3629
0.00;10.20;3703
0.00;10.20;3778
0.00;10.20;3853
0.00;10.20;3928
0.00;10.20;4002
0.00;10.20;4077
0.00;10.20;4152
