0.00;10.00;653
-9.70;0.01;727
-9.40;0.39;800
-7.20;2.60;874
-3.40;6.59;948
-0.70;9.63;1021
0.02;10.50;1097
-0.20;10.30;1173
-0.20;10.20;1249
-0.20;10.20;1325
-0.20;10.20;1400
-0.20;10.20;1476
-0.20;10.20;1552
-0.20;10.20;1629
-0.20;10.20;1704
-0.20;10.20;1780
-0.20;10.20;1856
-0.20;10.20;1932
-0.20;10.20;2008
-0.20;10.20;2083
-0.20;10.20;2160
-0.20;10.20;2236
-0.20;10.20;2312
-0.20;10.20;2387
-0.20;10.20;2463
-0.20;10.20;2539
-0.20;10.20;2615
-0.20;10.20;2692
-0.20;10.20;2767
-0.20;10.20;2843
-0.20;10.20;2919
-0.20;10.20;2995
-0.20;10.20;3070
-0.20;10.20;3146
-0.20;10.20;3223
-0.20;10.20;3299
-0.20;10.20;3375
-0.20;10.20;3450
-0.20;10.20;3526
-0.20;10.20;3602
-0.20;10.20;3678
-0.20;10.20;3753
-0.20;10.20;3830
-0.20;10.20;3906
-0.20;10.20;3982
-0.20;10.20;4058
-0.20;10.20;4133
-0.20;10.20;4209
-0.20;10.20;4285
-0.20;10.20;4362
-0.20;10.20;4438
