-57.26;14.08;267664
0.00;0.01;267740
-0.40;0.43;267816
-2.80;2.71;267893
-7.30;6.81;267971
-14.00;11.20;268050
-23.00;13.50;268129
-33.00;13.90;268208
-42.00;13.70;268286
-49.00;13.70;268366
-53.00;13.70;268445
-56.00;13.70;268524
-57.00;13.70;268603
-57.00;13.70;268682
-57.00;13.70;268761
-57.00;13.70;268840
-57.00;13.70;268919
-57.00;13.70;268998
-57.00;13.70;269077
-57.00;13.70;269156
-57.00;13.70;269236
-57.00;13.70;269315
-57.00;13.70;269393
-57.00;13.70;269472
-57.00;13.70;269551
-57.00;13.70;269631
-57.00;13.70;269710
-57.00;13.70;269789
-57.00;13.70;269868
-57.00;13.70;269946
-57.00;13.70;270025
-57.00;13.70;270105
-57.00;13.70;270184
-57.00;13.70;270263
-57.00;13.70;270342
-57.00;13.70;270420
-57.00;13.70;270500
-57.00;13.70;270579
-57.00;13.70;270658
-57.00;13.70;270737
-57.00;13.70;270816
-57.00;13.70;270896
-57.00;13.70;270974
-57.00;13.70;271053
-57.00;13.70;271132
-57.00;13.70;271211
-57.00;13.70;271290
-57.00;13.70;271370
-57.00;13.70;271449
-57.00;13.70;271527
-57.00;13.70;271606
-57.00;13.70;271685
-57.00;13.70;271765
-57.00;13.70;271844
-57.00;13.70;271923
-57.00;13.70;272002
-57.00;13.70;272080
-57.00;13.70;272160
